weight_index,weight_value
1488,-0.009902323
1489,0.30039832
1490,-0.20842195
1491,-0.030228646
1492,0.110349245
1493,-0.30739504
1494,0.56493753
1495,0.15989324
1496,-0.17283617
1497,-0.039031167
1498,0.17594565
1499,0.1650819
1500,-0.18342514
1501,-0.058262374
1502,-0.14363831
1503,-0.09296368
1504,-0.1227821
1505,-0.03140658
1506,-0.014157506
1507,-0.08456492
1508,-0.20417696
1509,-0.41965175
1510,-0.1532326
1511,-0.3170529
1512,-0.025256788
1513,0.3045987
1514,0.25797442
1515,-0.12169992
1516,-0.13604349
1517,-0.041759968
1518,-0.31494397
1519,0.19581687
1520,0.021827383
1521,-0.096862204
1522,0.068256885
1523,-0.073608115
1524,0.10706102
1525,0.21589777
1526,0.30133194
1527,-0.14757018
1528,0.008115026
1529,0.73370653
1530,0.23210356
1531,0.096117005
1532,0.059333477
1533,0.10688804
1534,-0.30515882
1535,-0.1589355
1536,1.18611415e-05
1537,3.6334517e-05
1538,6.171388e-05
1539,0.00032896778
1540,-3.465159e-05
1541,0.00052281027
1542,-0.00014770104
1543,-0.0004403788
1544,0.0003601868
1545,2.3732953e-05
1546,-0.0003398923
1547,5.8442674e-05
1548,-0.00016247289
1549,-4.568333e-05
1550,0.0003923256
1551,-0.00069619506
1552,0.00016894798
1553,-0.0002545992
1554,0.00018685193
1555,-0.00059175194
1556,-5.481639e-05
1557,4.287538e-05
1558,-1.79517e-05
1559,-0.00030103486
1560,0.00035375817
1561,-3.214066e-06
1562,0.00023125423
1563,-4.8911785e-05
1564,0.00032114482
1565,0.00012034394
1566,-2.9252195e-05
1567,0.0002961995
1568,-7.435678e-05
1569,0.00017375337
1570,-0.00025093774
1571,-2.4683839e-06
1572,-3.2241074e-05
1573,-0.00021633768
1574,5.2763035e-06
1575,0.0002469382
1576,-0.00021985175
1577,-0.00041439288
1578,-0.00015587347
1579,-0.00057862635
1580,0.0003391816
1581,0.0006847482
1582,0.00027404222
1583,-5.324412e-05
1584,6.0488114e-06
1585,0.00012835165
1586,0.0009077705
1587,-0.0003195185
1588,0.00060913165
1589,-0.00017100366
1590,-0.00037911022
1591,-3.1026393e-05
1592,0.00034578968
1593,0.00069643237
1594,8.657586e-05
1595,-0.00034255808
1596,-0.00068037584
1597,0.0002758298
1598,-0.00013939505
1599,-0.0003340911
1600,-0.036988694
1601,-0.16636445
1602,-0.084287144
1603,0.017874517
1604,0.29148117
1605,0.014319837
1606,-0.05039592
1607,-0.14537482
1608,-0.19947436
1609,-0.052869488
1610,-0.08734746
1611,-0.07487936
1612,0.08881933
1613,0.08827543
1614,-0.0047315657
1615,0.0856418
1616,-0.0636101
1617,0.53577095
1618,-0.093581915
1619,0.0033652678
1620,0.019200578
1621,0.29459816
1622,-0.06288854
1623,-0.0213477
1624,-0.39602897
1625,0.26716638
1626,-0.21047632
1627,0.17715852
1628,0.030199938
1629,-0.0122580845
1630,-0.63361216
1631,-0.044960707
1632,0.057195257
1633,0.04094596
1634,0.080616124
1635,-0.40350813
1636,0.035067298
1637,-0.026975239
1638,0.035737067
1639,-0.6079166
1640,0.07588955
1641,-0.2891069
1642,0.23320964
1643,0.09599127
1644,-0.005363889
1645,0.03144388
1646,0.25525412
1647,-0.10304272
1648,-0.12214634
1649,-0.013057563
1650,0.0002451058
1651,-0.3031891
1652,0.039348252
1653,-0.11056871
1654,-0.26133755
1655,-0.06289569
1656,0.018065546
1657,0.29989094
1658,0.15967466
1659,-0.06894193
1660,0.010681643
1661,0.040896013
1662,-0.6721578
1663,-0.47171968
1664,-0.006518265
1665,-0.28348055
1666,-0.10622641
1667,-0.022409316
1668,0.36651352
1669,-0.045787416
1670,0.070044644
1671,0.021123208
1672,-0.13166793
1673,0.0427
1674,-0.050598614
1675,0.11418783
1676,-0.023716064
1677,0.04392704
1678,-0.11384109
1679,-0.0129602
1680,0.014953469
1681,-0.13731113
1682,-0.1431262
1683,0.034836996
1684,-0.009500881
1685,0.36630023
1686,-0.083570376
1687,-0.0030349612
1688,0.09487275
1689,0.024649914
1690,-0.3557528
1691,-0.028711194
1692,-0.023405485
1693,-0.04964347
1694,0.21199608
1695,-0.041139703
1696,0.04160455
1697,-0.02718673
1698,-0.026908388
1699,0.0047596325
1700,0.01930674
1701,-0.01860268
1702,0.08967324
1703,0.1618279
1704,0.039565623
1705,-0.36787906
1706,0.046005707
1707,0.015587897
1708,0.016060356
1709,0.108984254
1710,0.35453942
1711,-0.029804401
1712,-0.06913807
1713,0.094005786
1714,0.021785216
1715,0.080855444
1716,-0.020317512
1717,-0.19524099
1718,-0.3516199
1719,-0.052442845
1720,-0.15743636
1721,-0.16882417
1722,-0.0641898
1723,0.025656633
1724,0.08598455
1725,-0.016599251
1726,0.23086755
1727,0.15737373
1728,0.027263366
1729,0.28266415
1730,0.004446926
1731,-0.03222741
1732,-0.3616665
1733,-0.040216636
1734,0.06256846
1735,0.079287045
1736,-0.061022412
1737,-0.07719271
1738,-0.032271802
1739,0.06586434
1740,0.015274928
1741,0.06439774
1742,-0.15374973
1743,-0.0680253
1744,0.012131111
1745,0.1753154
1746,0.0017685748
1747,-0.0027926394
1748,-0.05391308
1749,-0.3561901
1750,-0.09696827
1751,0.021377305
1752,-0.122063234
1753,0.009191387
1754,0.3322621
1755,0.09525526
1756,-0.027151441
1757,-0.096707486
1758,-0.21538015
1759,-0.023851277
1760,0.0840578
1761,-0.065117024
1762,0.11796792
1763,-0.1835958
1764,0.020165367
1765,-0.05698279
1766,-0.063346714
1767,-0.14393918
1768,0.006370876
1769,0.3596235
1770,0.051974557
1771,-0.061043985
1772,0.0116693415
1773,0.11598318
1774,-0.3516447
1775,0.10702273
1776,0.077520266
1777,0.1781085
1778,-0.010597756
1779,-0.023486184
1780,-0.045768425
1781,0.17542896
1782,0.3479702
1783,-0.018494813
1784,-0.11044678
1785,0.024017643
1786,0.042025976
1787,0.030333744
1788,0.0656476
1789,0.032389626
1790,-0.16849919
1791,-0.15283376
1792,0.027600346
1793,-0.31407824
1794,-0.0022978622
1795,0.15176307
1796,0.33083633
1797,-0.20594928
1798,0.49083215
1799,-0.14303201
1800,0.030000051
1801,0.051199097
1802,-0.25254115
1803,0.28573462
1804,0.095887296
1805,-0.06676967
1806,-0.20824023
1807,-0.121632755
1808,0.10619277
1809,0.24376306
1810,0.29845604
1811,0.3937197
1812,-0.6448389
1813,0.32851142
1814,0.2426693
1815,0.3394371
1816,0.08171018
1817,0.13358015
1818,-0.31563812
1819,0.020997435
1820,0.004769278
1821,0.01502964
1822,0.30023536
1823,-0.023173982
1824,0.1094169
1825,-0.03903118
1826,0.1022133
1827,-0.5091002
1828,-0.26206347
1829,0.14548892
1830,-0.34439924
1831,0.19439983
1832,-0.1272702
1833,-0.32407054
1834,-0.3210073
1835,-0.006089816
1836,-0.26854244
1837,0.30783343
1838,0.32296664
1839,-0.07326431
1840,0.046916503
1841,0.35053703
1842,-0.1443198
1843,-0.14310978
1844,-0.225691
1845,0.03425699
1846,-0.29864147
1847,0.026616367
1848,0.26766694
1849,0.4690714
1850,-0.13295835
1851,-0.1549633
1852,-0.62159777
1853,-0.094509795
1854,0.057235442
1855,-0.012698199
1856,-0.00017247396
1857,-2.9437267e-06
1858,0.00021300034
1859,0.00013319492
1860,0.0006617429
1861,0.00029533927
1862,0.00031037512
1863,-0.0001391549
1864,8.453289e-05
1865,-7.448512e-07
1866,0.00035798698
1867,0.000169238
1868,-0.00014374361
1869,-6.269855e-05
1870,9.0553716e-05
1871,-6.465058e-05
1872,0.00036518186
1873,-8.507569e-05
1874,-0.00048099813
1875,-0.00011623948
1876,0.0003463978
1877,-0.00011536412
1878,-4.3285498e-05
1879,-0.00012755228
1880,0.0001165689
1881,1.4022603e-05
1882,-2.8193346e-05
1883,2.567086e-05
1884,0.00042538866
1885,-0.00030196944
1886,-6.845651e-05
1887,0.00012997963
1888,-4.753695e-05
1889,-7.504983e-05
1890,-0.00019801006
1891,-0.00030778523
1892,-0.00048261075
1893,0.00027330316
1894,6.122315e-05
1895,0.0001363685
1896,-8.318221e-05
1897,0.0002747642
1898,6.976637e-05
1899,1.4762365e-05
1900,0.0006544774
1901,-7.823496e-05
1902,0.0001754519
1903,-0.00010074584
1904,-7.323919e-05
1905,-0.0002442118
1906,0.00052834256
1907,0.00038338112
1908,-0.00033342626
1909,-6.869967e-05
1910,0.00017046093
1911,-2.3485303e-05
1912,0.0002506022
1913,0.00033322244
1914,2.8679233e-05
1915,6.8824716e-06
1916,-0.0003512265
1917,-0.00040516435
1918,-2.846052e-05
1919,-0.00026848615
1920,0.006058724
1921,0.29005763
1922,0.14090595
1923,0.11765228
1924,-0.37310657
1925,-0.13968877
1926,-0.12844427
1927,-0.035888035
1928,0.20204954
1929,-0.03150422
1930,0.020489937
1931,-0.005465363
1932,0.081448786
1933,-0.080641076
1934,0.1341201
1935,0.003326685
1936,-0.0676267
1937,0.09590659
1938,0.18503155
1939,0.16579801
1940,0.14014274
1941,-0.37381002
1942,0.09432637
1943,-0.13937987
1944,-0.044392936
1945,0.0068625323
1946,0.37411124
1947,0.011072399
1948,-0.016034158
1949,0.107739575
1950,-0.21396627
1951,-0.07110434
1952,-0.21397918
1953,0.030066427
1954,0.036928266
1955,0.061515305
1956,0.025309352
1957,0.037784856
1958,0.01799145
1959,-0.15102494
1960,-0.04195941
1961,0.3748717
1962,-0.1007479
1963,-0.01268175
1964,-0.102137886
1965,-0.20193587
1966,-0.36341512
1967,0.065491796
1968,0.0628381
1969,-0.1445028
1970,-0.003536743
1971,-0.12946895
1972,0.017129902
1973,0.15995531
1974,0.35868502
1975,0.0846843
1976,0.043746848
1977,0.18803255
1978,0.06628212
1979,0.0010748291
1980,0.10400915
1981,0.08200131
1982,-0.22728066
1983,-0.1515737
1984,-0.039141398
1985,0.27851924
1986,-0.0728132
1987,0.14668089
1988,-0.35329902
1989,0.30299166
1990,-0.07375522
1991,-0.17389582
1992,0.07473908
1993,-0.0023316934
1994,-0.12476126
1995,-0.23032954
1996,0.004589095
1997,-0.0055434913
1998,0.23401774
1999,-0.01472999
2000,0.08581586
2001,0.2533145
2002,0.13573629
2003,-0.001958588
2004,-0.20084335
2005,-0.35107514
2006,-0.1356189
2007,0.079683304
2008,-0.11617924
2009,-0.014456548
2010,0.34448206
2011,0.07178067
2012,0.17341508
2013,0.21875578
2014,-0.23530214
2015,0.16795644
2016,0.3173271
2017,0.09569299
2018,0.03774871
2019,-0.19813624
2020,-0.12061318
2021,0.00021304432
2022,-0.1734272
2023,-0.13840918
2024,-0.035066303
2025,0.353819
2026,0.017629996
2027,-0.034217324
2028,0.023241831
2029,0.06595989
2030,-0.3455629
2031,-0.07375486
2032,-0.008795121
2033,-0.15411583
2034,0.0020718481
2035,-0.10647881
2036,0.016232936
2037,0.20304517
2038,0.34327847
2039,-0.039138574
2040,0.3557476
2041,0.0012036678
2042,0.058373276
2043,-0.15834844
2044,-0.49632266
2045,-0.2761498
2046,-0.2325957
2047,-0.19236381
